country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
Low income,01-01-2021,41.989058892,20.150541692,14745302.094,,11.404289026,,,44.809755019,,,,,46.472431465,5.035807682,,,,,,,,,,,18.784210526,,19.985695214,,1.317260691,465047139991.8,,,,,,,3.943503618,,,,34.676367939,7.963382773,62.496109508,685250041,451963211,,,10.5
Lower middle income,01-01-1993,41.138969151,26.516753695,24018262.742,,10.185890776,,,49.085306957,42.571872940,441.145381469,2093992.369589,4157580.557378,81.978386079,9.370344160,,,,,,,,,,,,,0.000153346,,2.613152419,921358929713.119,,,,,,,,,,,31.916303350,10.256519401,60.017328253,1968978416,1353869265,,,
Lower middle income,01-01-1994,41.279506294,26.453245284,24011339.742,,9.536456641,,,48.952818054,43.019618423,439.657587519,2065517.946445,4216279.419623,83.705317929,13.256032592,,,,,,,,,,,,,0.001390713,,2.605048083,1001071230831.29,,,,,,,,,,,31.326097835,10.110047995,60.267970535,2009876827,1377094693,,,
Lower middle income,01-01-1995,41.455033359,26.382091516,24011339.742,,8.907929489,,,50.095184394,42.472996538,444.386321600,2143564.011962,4332173.907151,85.423258679,10.209046463,,,,,,,,,,,,,0.016411311,,2.485378974,1177953044123.6,,,,,,,,,,,30.724508850,9.959737307,60.530180567,2051126886,1400361068,,,
Lower middle income,01-01-1996,41.532732480,26.310937748,24011339.742,,9.195926827,,,51.651292510,42.291636384,442.746823579,2176837.22135,4400096.450269,87.134091703,9.275390605,,,,,,,,,,,,,0.035496744,,2.349129166,1340432344565.85,,,,,,,,,,,30.089507329,9.798280994,60.825283987,2092206279,1423204021,,,
Lower middle income,01-01-1997,42.064371495,26.239783972,24011339.742,,9.918614280,,,54.020753120,41.755728347,450.781516250,2248837.052183,4497626.186223,88.855078639,7.164252115,,,,,11.200453886,,,,,,,,0.062639327,,2.397734346,1396543994766.32,,,,,,,,,,,29.581497586,9.598634847,61.219492288,2133529481,1445919145,,,
Lower middle income,01-01-1998,42.146641611,26.168630195,24011339.742,,9.241097154,,,56.729102670,42.173666899,454.445465693,2270538.213127,4535874.921912,90.595427759,9.234934323,,,,,,,,,,,,,0.148602842,,2.383244741,1413627722439.95,,,,,,,,,,,29.132979237,9.402293265,61.650805988,2175317595,1468703182,,,
Lower middle income,01-01-1999,42.259014337,26.097476423,24011339.742,,10.198917334,,,59.150763360,41.350850479,461.219244905,2388906.027523,4688423.338215,92.339569463,4.778551741,,,,,10.387935326,,,,,,,,0.272422223,,2.695940429,1312209465423.13,,,,,,,3.618079901,,,,28.741754099,9.192767518,62.143220690,2217196774,1491344015,,,
Lower middle income,01-01-2000,42.262792694,26.030133180,24007824.742,,10.245101356,,,60.809383231,41.148509255,467.621853586,2459953.196,4785099.403226,94.130968727,4.165404423,,,,,,,,,,,,,0.542910453,,2.589159217,1377689290058.75,,,,,,,2.791340113,1.264688816,,,28.505333690,9.080807153,62.439680428,2259879800,1514104957,,,
Lower middle income,01-01-2001,42.335874149,25.951990826,24007800.742,,11.126590605,,,61.894406977,40.765837180,473.625122305,2525893.95,4860117.643428,95.933242938,4.567334403,,,,,,,,,,,,,0.785131780,,2.625281458,1414796686586.83,,,,,,,2.883059978,1.317642492,,,28.297946452,8.949627110,62.776221664,2303146181,1535887388,,,
Lower middle income,01-01-2002,42.377229315,25.874414969,24007250.968,,11.610025374,,,62.765111539,40.191754638,490.555210232,2597706.72,4940435.526093,97.697608574,3.432803538,,,0.533725938,,9.879968662,17.926433995,,,,,,,1.618517566,,2.545352657,1489796027234.04,,,,,,,3.022529960,1.264844534,,,27.907940747,8.788959521,63.194733815,2345451008,1555794899,,,
Lower middle income,01-01-2003,41.729361808,25.789011998,24013984.058,,12.157290095,,,64.976674862,39.807996903,513.633512165,2695494.33,5121700.466214,99.414904092,5.128994994,,,,,10.143620644,17.566814557,,,,,,,2.203617202,,2.441090115,1703311379683.16,,,,,,,3.024765015,1.262778679,,,27.434616151,8.649580641,63.541056944,2387347922,1574927914,,,
Lower middle income,01-01-2004,41.781543584,25.713079182,24011915.019,,13.600027339,,,64.782579464,39.168021793,537.542649667,2830470.42,5303225.184022,101.194402657,4.735801439,,,,,10.524924557,16.983804252,,,,,,,3.092951372,,2.477070191,1987707039182.18,,,,,,,3.077780008,1.252737547,,,27.015889782,8.508015930,63.889326152,2429871397,1593868587,,,
Lower middle income,01-01-2005,41.139577164,25.631996053,24014658.091,,13.782312565,,,67.359272742,38.843545253,557.695704887,2943732.08,5485849.48193,102.935445203,5.955042501,,,0.627619267,,11.140296164,17.787207262,,,,,,,3.783964019,,2.470194731,2315096942200.18,,,,,,,3.438385010,1.305940554,,,26.507270620,8.380173451,64.253162840,2471959522,1611953017,,,
Lower middle income,01-01-2006,41.224196386,25.550590028,24017722.093,,14.257710352,,,67.979138554,38.141806119,590.731197713,3093238.66,5681697.61821,104.655122300,6.156876039,,,,,12.125375587,18.196464875,,,,,,,4.584700211,,2.358017298,2718604742250.14,,,,,,,3.403500080,1.344803501,,,26.088697961,8.220327244,64.652404837,2513577643,1629177254,,,
Lower middle income,01-01-2007,41.295926222,25.472541969,24017639.093,,14.157370367,,,69.852631226,37.063148747,616.990817687,3298000.76,5950846.18472,106.389683395,7.025514370,,,0.600880200,,12.532512799,17.581193764,,,,,,,5.724099276,2.377659574,2.247843281,3355447329844.2,,,,,,,,1.310020071,,,25.856323421,8.137760996,64.931278879,2555229019,1645982615,,,
Lower middle income,01-01-2008,41.317488915,25.394402448,24017642.087,,14.744569537,,,71.596404065,36.665528195,629.513404987,3426922.47,6114741.67019,108.113773142,11.581075175,,,,,12.152045529,18.920183330,,,,,,,6.691004471,,2.278643990,3782293203145.03,,,,,,,3.913759947,1.369447743,,,25.613345799,8.104091699,65.104861545,2596637908,1662291702,,,
Lower middle income,01-01-2009,41.410707664,25.315762212,24018120.134,,13.158821850,,,72.300863672,36.137703485,648.898144183,3562625.33,6268203.772246,109.856113188,5.053930526,,,0.611648200,,11.206579641,19.027228091,,,,,,,7.888502948,,2.556929299,3812693386838.11,,,,,,,3.901605010,1.466565154,,,25.380360146,7.937393798,65.546934165,2638537324,1678446524,,,
Lower middle income,01-01-2010,41.454013353,25.237347620,24018386.418,,13.039666011,,,73.329704554,35.250000332,692.137485728,3744660.33,6507164.876977,111.664096427,4.845518759,,,,,,,,,,,,,10.530366533,2.574523810,2.409831778,4566635008993.32,,,,,,,3.694575071,1.382882797,,,25.052983892,7.833315770,65.922855374,2681991417,1695095306,,,5.4
Lower middle income,01-01-2011,41.548912622,25.146622318,24018282.947,,12.642298801,,,76.073755115,34.416095986,730.498238504,3916449.71,6723923.219315,113.499057823,6.573082623,,,,,11.849551310,17.430711597,,,,,,,12.737350966,,2.279853286,5212391795444.29,,,,,,,3.788205028,1.435210230,,,24.706125558,7.668885051,66.368678812,2726052485,1711565995,,,5.5
Lower middle income,01-01-2012,41.580272504,25.055763258,24018306.946,,12.439472324,,,76.575660463,34.359907390,752.754863132,4116165.79,6936047.917964,115.315183174,5.981721323,,,,,12.024330926,18.241943903,,,,,,,14.239749304,2.525681818,2.278536961,5492168076118.95,,,,,,,4.051414251,1.494938789,,,24.410597884,7.542977859,66.771892973,2769675465,1727321806,,,5.4
Lower middle income,01-01-2013,41.684811872,24.965479771,24017777.383,,12.119013740,,,78.456018502,34.467943425,779.834564568,4244071.39,7097608.831918,117.160396948,5.353799600,,,0.519198606,,11.974857546,18.544223619,,,,,,,16.097739876,,2.207145928,5604827492999.41,,,,,,,4.122526169,1.458392736,,,24.121180657,7.424624666,67.172138921,2813932332,1742491664,,,5.3
Lower middle income,01-01-2014,41.701282182,24.875514316,24016936.921,,11.872730616,,,79.568240451,33.825379709,806.932213058,4483108.91,7367075.589416,119.027394268,5.165902379,,,,,11.446942954,17.851389935,,,,,,,18.518821876,2.565206844,2.257725911,5896070873618.92,,,,,,,3.540122986,1.491857414,,,23.573335026,7.298129137,67.603603162,2858673420,1756953768,,,5.3
Lower middle income,01-01-2015,41.833362468,24.780534117,24020950.4,,11.901262740,,,81.795785471,33.255189937,,4515567.19,7441121.427173,120.847778279,3.997379967,,,0.533844557,,11.801609077,17.452466710,,,,,,,20.785482047,,2.232202890,5746408702559.69,,,,,,,4.004634142,1.533353212,,,23.265107865,7.203061732,67.993165741,2902878488,1770673519,,,5.1
Lower middle income,01-01-2016,41.893289744,24.699181939,24020672.4,,11.559910090,,,83.727166099,32.951498787,,4664838.81,7662725.045281,122.670969694,3.523173176,,,,,,,,,,,,,23.809243792,2.516114935,2.294620221,6004441275215.17,,,,,,,3.922260046,1.519641277,,,22.913307371,7.112237929,68.374774334,2946639176,1784001069,,,5
Lower middle income,01-01-2017,41.954448800,24.614102705,24014355.4,,12.095464193,,,85.572236032,32.376155022,,4856633.84,7905217.582176,124.516044599,3.892516254,,,0.582824134,,,,,,,,,,26.697322361,,2.284397291,6457236621675.62,,,,,,,3.736540079,1.518336231,,,22.433282887,7.052696892,68.695234813,2990172548,1796795150,,,4.7
Lower middle income,01-01-2018,42.017214319,24.523160003,24014397,,12.773664396,,,87.710123136,31.921814157,,5105467.74,8200143.846891,126.305612129,4.308669791,,,,,,,,,,,,,29.807321215,2.550222222,2.162084938,6612134450126.96,,,,,,,3.681972742,1.452109709,,,22.139134491,7.037062616,68.932488307,3033153113,1808611119,,,4.6
Lower middle income,01-01-2019,42.003206797,24.432810243,24014382.47,,12.770676968,,,88.358846226,32.006147169,,5122757.31,8242753.438677,128.061247415,3.393419696,,,,,,,,,,,,,36.398656029,,2.161610003,6884143285710.08,,,,,,,3.485680819,1.402662529,,,21.659293216,7.039132705,69.129968178,3075311775,1819297521,,,4.5
Lower middle income,01-01-2020,42.040812265,24.342651373,24014684.803,,10.352094857,,,89.088911693,33.672007045,,4819595.8,7963118.309481,129.804983058,4.871673986,,,,,,,,,,,,,45.394752709,,2.298611836,6618962128022.98,,,,,,,3.876672983,1.532304734,,,21.270133339,7.477364554,68.551902316,3117225754,1829244456,,,4.4
Lower middle income,01-01-2021,42.058380101,24.252455410,24014688,,10.606069990,,,91.128490696,,,,,131.480466246,4.928413969,,,,,,,,,,,21.2775,,49.012205467,,2.155261674,7595602780154.06,,,,,,,3.372760057,,,,21.048178316,8.651165556,66.912123929,3157462375,1837533057,,,4.5
Middle income,01-01-2000,37.004444781,34.623884650,78778626.742,,9.114801252,,,77.980267833,28.031258293,989.022390039,9982802.178393,16131544.086794,58.837794027,4.366664513,,,0.641817935,,,,,,,,,,1.528101703,,1.899172818,5830183109530.4,,,,,,,3.511209965,2.026648262,,,22.381504868,8.089221384,66.553234820,4635160614,2732397638,,,
Middle income,01-01-2001,37.006921772,34.570246421,78777691.942,,9.484079929,,,78.653637621,27.559566605,1009.450530663,10299164.82822,16499292.268371,59.657415534,5.326361383,,,0.670500322,,,,,,,,,,2.175644811,,1.973316931,5888367399013.97,,,,,,,3.605900049,2.029793162,,,22.070508119,8.025918459,66.945063919,4699673503,2744080608,,,
Middle income,01-01-2002,37.034467029,34.517464400,78774800.168,,10.112138573,,,79.239928013,27.197808878,1054.951258349,10688639.769476,16980659.680298,60.455326790,4.297152039,,,0.723610213,,,,,,,,,,3.677208343,,2.026154325,6027440804501.75,,,,,,,3.343114972,1.989086703,,,21.688527227,7.967075009,67.266825269,4762356287,2751569502,,,
Middle income,01-01-2003,36.851790691,34.460450186,78781573.758,,9.333157731,,,80.369510560,26.152788575,1129.904570378,11581012.403348,18075239.767109,61.231989511,4.634226744,,,0.777798412,,,,,,,,,,4.823955678,,1.981763174,6791961941963.9,,,,,,,3.613409996,2.045956739,,,21.312770220,7.913650882,67.546966372,4823952498,2757233701,,,
Middle income,01-01-2004,36.885560160,34.407190001,78779773.519,,9.965958798,,,80.365716561,24.715698555,1207.716921569,12544551.357687,19233167.251434,62.018091710,4.723086020,,,0.806436433,,,,,,,,,,6.194217905,,1.925757124,8054944523179.65,,,,,,,3.467110038,2.071099031,,,21.089078827,7.869339138,67.773537428,4885771219,2761876237,,,
Middle income,01-01-2005,36.700400511,34.351909031,78782601.891,,9.701640726,,,81.511819477,23.649294176,1278.330791538,13453664.44,20317533.949551,62.795129397,5.038838071,,,0.844508529,,10.741377956,,,,,,,,7.297869070,,1.903239411,9577960033013.03,,,,,,,3.815969944,2.108387051,,,20.866917801,7.803827651,68.169893050,4947163680,2765209678,,,
Middle income,01-01-2006,36.729682729,34.296805472,78882953.493,,9.457702765,,,82.235133675,22.970059922,1380.331361464,14376661.63,21378719.058641,63.476135037,5.577752077,,,0.882214951,,11.281856780,,,,,,,,8.905905010,,1.858061730,11365771711611.8,,,,,,,3.843819976,2.165253207,,,20.578526674,7.772272133,68.543566513,5007185008,2767436618,,,
Middle income,01-01-2007,36.768182302,34.243536272,78882648.893,,9.559337593,,,83.179657800,22.112807976,1482.067061635,15277605.85,22443146.715203,64.225023298,6.214397332,,,0.897950973,,11.800382843,,,,,,,,11.657078158,2.471265823,1.828888840,14040931885615.2,,,,,,,3.603149891,2.194731780,,,20.494548604,7.750785844,68.804194373,5066239963,2768726737,,,
Middle income,01-01-2008,36.700815602,34.190510863,78881780.887,,9.455339925,,,84.237425410,21.705153724,1524.833461228,15742026.63,23020141.334215,64.989114931,10.252529155,,,0.968402130,,12.071234658,,,,,,,,14.555951099,,1.848493448,16786962311362.3,,,,,,,3.958519936,2.325432955,,,20.407968227,7.760132297,68.970064674,5126457124,2769573185,,,
Middle income,01-01-2009,36.704247886,34.138251496,78879140.134,,8.756480241,,,84.734776283,21.605958261,1560.702426052,16165818.76,23461699.890534,65.767189693,3.687001605,,,1.048662079,,11.546833377,,,,,,,,17.607174301,,2.052706236,16376207089161.5,,,,,,,4.274290085,2.573058014,,,20.227761676,7.660935281,69.386059731,5187659372,2770108620,,,
Middle income,01-01-2010,36.817347097,34.084733287,78879404.418,,8.496823659,,,85.469268633,20.731052343,1693.891884877,17394871.89,24926545.140517,66.556208236,4.123228561,,,1.119378969,,11.895048767,,,,,,,,21.350730924,2.640487805,1.903307444,19970664770159.1,,,,,,,3.852797151,2.478251206,,,20.048785847,7.617862773,69.681147771,5249914066,2770641081,,,
Middle income,01-01-2011,36.817993134,34.036850993,78879700.947,,8.179679519,,,86.930727546,19.919096197,1814.647556379,18600068.917,26280646.313302,67.368001123,5.799111731,,,1.123246041,,12.173166900,,,,,,,,24.511135572,,1.822146843,23799213978477.4,,,,,,,3.842619896,2.521431259,,,20.246018369,7.521052305,70.043694320,5313967782,2772619706,,,
Middle income,01-01-2012,36.833035304,33.989179132,78879509.946,,8.187103428,,,87.296612176,19.834378038,1876.543278839,19162590.625,26940823.768252,68.203657777,4.537205082,,,1.223693744,,12.060314836,,,,,,,,27.167684211,2.643571429,1.875817882,25375843431607,,,,,,,4.051414251,2.586346233,,,20.418002745,7.439701138,70.387099036,5379871102,2775149320,,,6.3
Middle income,01-01-2013,36.864327019,33.942767669,78876389.383,,8.277428682,,,88.286901239,19.902491560,1963.586924285,19740108.909,27601866.690263,69.055023025,4.470625143,,,1.197509735,,11.922008065,,,,,,,,29.465820314,,1.904479573,26873320442592,,,,,,,4.090378046,2.665287771,,,19.833668269,7.361399294,70.722231772,5446810885,2776943394,,,
Middle income,01-01-2014,36.818220832,33.895428970,78875417.921,,8.569423867,,,88.871138001,19.862922327,2016.985777129,20034092.372,27995505.35714,69.900846288,3.589220166,,,1.338862102,,11.603516600,,,,,,,,31.850836619,2.669088767,1.924152450,27770661614209.1,,,,,,,3.970429897,2.721918218,,,19.727119326,7.291695696,71.057847560,5513458464,2777412175,,,5.4
Middle income,01-01-2015,36.863122765,33.845913533,78879516.4,,8.583808078,,,89.920190192,19.850708795,,19863721.902,27903298.991196,70.724359081,3.129002745,,,1.359499442,,11.433239960,,,,,,,,34.577143151,,1.922484251,26306405505225.5,,,,,,,4.023875117,2.814611800,,,19.054322733,7.236717635,71.351206105,5578703242,2776544662,,,5.5
Middle income,01-01-2016,36.866335350,33.818070030,78879194.4,,8.448491824,,,91.012809120,20.094142418,,19997090.908,28129343.277099,71.535156931,2.724612233,,,1.397020236,,11.207475540,,,,,,,,37.655116097,2.594923337,1.933434622,26514494477467.7,,,,,,,3.935930014,2.738569254,,,19.166013261,7.193072419,71.626167718,5642635550,2774730982,,,
Middle income,01-01-2017,36.876394472,33.761775791,78872639.4,,8.404634258,,,92.030355399,20.153295860,,20537363.182,28821580.303049,72.349390719,3.396975849,,,1.351880941,,11.340465092,,,,,,,,40.320063366,,1.862085068,29143948663893,,,,,,,4.023212314,2.760975862,,,18.598997751,7.152153902,71.864079877,5706387405,2772296919,,,
Middle income,01-01-2018,36.878518596,33.723745796,78872660.3,,8.610023648,,,93.134163281,20.238213302,,21370666.0575,29780890.652723,73.132703285,3.238015589,,,1.420305653,,11.341147145,,,,,,,,44.312401978,2.636071429,1.790997624,30988164983467.2,,,,,,,3.807741642,2.736399444,,,17.951438450,7.150409841,72.153551332,5768170863,2768402725,,,
Middle income,01-01-2019,36.853394077,33.683334043,78871852.37,,8.583770220,,,93.493915673,20.683439918,,21669277.33,30187004.739031,73.883614203,2.726430374,,,1.473606471,,10.927722529,,,,,,,,50.137928356,,1.806655292,31716230149539,,,,,,,3.737399817,2.773905728,,,17.510379272,7.153042522,72.348727128,5827337512,2762971471,,,
Middle income,01-01-2020,36.913981481,33.645005413,78868790.403,,6.588437244,,,93.830611048,21.550801145,,21203591.307,29750102.440821,74.591515236,2.732492094,,,1.637594657,,10.634186934,,,,,,,,57.391573444,,1.896878689,30578372789487.2,,,,,,,4.211066723,3.048281140,,,16.792599460,7.680987184,71.648650865,5882942581,2756058491,,,
Middle income,01-01-2021,36.919631673,33.598186427,78883894.47,,6.790001927,,,94.998987209,,,,,75.219248097,4.120815965,,,,,10.874036462,,,,,,25.143055556,,60.901431601,,1.732078336,36110412339698.6,,,,,,,3.674541950,,,,16.401257514,8.544312796,70.552593930,5933587229,2746739792,,,
