country,date,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides
Finland,01-01-2020,7.468579325,73.728367441,303940,536,23.116533657,2.170630693,0.149796650,100,47.49,,36329.9,47740.49323,18.192876884,0.290554556,,,2.912430048,,19.866996026,41.250136533,1.901411176,0.231866837,0.796001017,,34.3,90.120833333,92.17027106,,1.425822768,271886077382.102,0.981748819,0.226481333,2.020997286,0.150381744,1.850898266,0.233886927,6.634940147,7.81982374,16,27.1,8.4,10,81.931707317,5529543,800844,1.609450936,0.111107700,1.645727943
France,01-01-2010,52.827924764,29.985919274,547557,867,14.490849745,1.487756133,0.153291345,100,11.99,7734.361875164,347940.1,472918.3176,118.764941367,1.531122704,,,2.178570032,80.301299711,21.952659489,49.324036267,1.462661028,0.218765646,0.756891847,,,,77.28,3.84,1.969419353,2645187882116.67,0.681087554,0.239330947,1.499731541,0.154795170,1.310160756,0.235530734,5.658596039,7.9076767,19.2,33.7,12.9,8.5,81.663414634,65030575,14066764,1.202856541,0.143270001,1.274730594
France,01-01-2017,52.410066897,31.052109643,547557,867,20.112069159,1.224403620,0.124809504,100,14.12,,317721.2,436922.6199,122.211970626,1.032282751,,,2.198879957,102.215265087,23.629334654,47.707990712,1.308816314,0.208749488,0.765,,,86.526666667,80.50245972,,1.908642012,2595151045197.65,0.265700728,0.209813088,1.396937490,0.158714339,1.146236777,0.220789850,5.451600075,8.59983444,17,31.6,11.5,9.1,82.575609756,66918020,13263152,1.152425051,0.120665617,1.106883017
France,01-01-2018,52.341765332,31.204422553,547557,867,20.646111275,1.281640649,0.134504512,100,15.21,,306948.4,422400.0351,122.650880182,1.850815083,,,2.196660042,101.622134417,24.170843725,46.773206686,1.419796348,0.209096208,0.755960286,,,86.822083333,82.04318678,3.84,1.843008723,2790956878746.66,0.013793500,0.208318025,1.396100879,0.152301222,1.147498608,0.222046480,5.407169819,8.49712181,17.4,32.4,11.3,9.1,82.675609756,67158348,13133487,1.157234788,0.122449711,1.082799845
France,01-01-2020,52.147546283,31.509048373,547557,867,17.869004557,1.122349262,0.149796650,100,16.87,,267154.7,376006.2454,123.404699419,0.476498853,,,2.281889915,122.890485592,24.638455246,51.867693603,1.204635501,0.231866837,0.762737215,,,87.216666667,84.70640914,,2.002840116,2647418691598.45,0.280948132,0.226481333,1.297226310,0.150381744,1.189461946,0.233886927,5.677840233,9.36361694,18.2,30.7,10.9,9.9,82.175609756,67571107,12855403,1.065646052,0.110348202,1.073200110
Germany,01-01-2010,47.910032418,32.730871848,348570,700,14.557567550,1.766428828,0.153291345,100,11.61,7264.322590736,773069.1,881692.6436,234.606908225,1.103810378,,,2.730240107,,11.190297925,31.366713461,1.515693784,0.218765646,0.760740280,,,,82,4.11,1.266826626,3399667820000.01,0.796834469,0.239330947,1.637504697,0.154795170,1.570686102,0.235530734,5.095880032,8.39849472,19.7,30.3,8.3,10.5,79.987804878,81776930,18836498,1.297783256,0.143270001,0.975098829
Germany,01-01-2017,47.763116467,32.684546469,349370,700,18.169156056,1.796617866,0.124809504,100,15.22,,732204.2,831156.0109,236.588722558,1.509494851,,,3.047100067,,11.419122418,28.078239205,1.612810254,0.208749488,0.795,,,85.567916667,84.3941537,,1.153403721,3690849152517.65,0.574380219,0.209813088,1.573621154,0.158714339,1.774838328,0.220789850,4.871829987,8.78484631,19,31.9,9.5,11.3,80.992682927,82657002,18795376,1.432267666,0.120665617,0.983971146
Germany,01-01-2018,47.641536436,32.683610968,349380,700,18.423914860,1.898325324,0.134504512,100,16.04,,707770.2,802489.7991,237.294012250,1.732168798,,,3.110110044,,11.456981979,27.922120370,1.523580909,0.209096208,0.763772786,,,87.441666667,87.03711209,4.2,1.170548545,3974443355019.6,0.577707589,0.208318025,1.591349125,0.152301222,1.756326795,0.222046480,4.979330063,8.85075378,18.7,31.8,9.5,11.5,80.892682927,82905782,18809664,1.442795277,0.122449711,0.950580714
Germany,01-01-2020,47.497066316,32.682675520,349390,700,16.863642676,1.825713873,0.149796650,100,18.6,,603350.5,692750.7552,238.017318756,0.144877926,,,3.129790068,,10.567583210,32.605700217,1.314061880,0.231866837,0.751162469,,,87.47625,89.81294133,,1.373585715,3887727161914.41,0.644988060,0.226481333,1.519799232,0.150381744,1.577934742,0.233886927,5.587590218,10.05796528,24,,9.3,11.9,81.041463415,83160871,18750282,1.373611093,0.110348202,0.938448940
Ghana,01-01-2018,53.694038850,35.032345961,227540,1187,26.238936486,-0.138242349,0.125007212,80.4,42.13,,16774.9,34130.8132,135.671270985,7.808765166,,,,,12.244241666,17.601847743,-0.319894850,0.169744149,0.443490088,,,60.173333333,43,2.57,0.325876657,67298913752.0241,-0.036738522,0.212307975,0.051578201,0.138192415,-0.141936392,0.160275951,3.886130095,1.34083962,47.8,,29.025,7.373,64.122,30870641,13564560,0.558498740,0.123724416,1.619661892
Greece,01-01-2010,58.099301784,30.27,128900,652,19.530630706,-0.062511668,0.151518404,100,11.38,5333.439555536,87578.5,108551.8706,86.278828549,4.712989078,,,0.603470027,136.602224224,20.386033573,50.957052664,0.492912799,0.218765646,0.714860320,,,,44.4,2.96,2.750218262,297124961971.501,-0.127206877,0.239330947,0.583895683,0.152169555,0.642821491,0.235530734,4.140564919,6.61249924,27.7,34.1,10.3,9.8,80.387804878,11121341,2636648,0.897718012,0.125097126,1.595101154
Greece,01-01-2017,46.963078355,30.269976726,128900,652,28.057343532,-0.111620285,0.124809504,100,16.38,,66795.5,86847.33102,83.434282389,1.121254520,,,1.152279973,198.965311961,26.458512500,47.628261958,0.239429265,0.208749488,0.681,,,83.86875,69.89297065,,2.563489907,199844406013.531,-0.081244558,0.209813088,0.049084142,0.158714339,0.223820239,0.220789850,3.477089882,4.24350309,34.8,34.4,8.2,11.6,81.287804878,10754679,2288166,0.658502698,0.121724494,0.804322504
Greece,01-01-2018,46.110864236,30.269976726,128900,652,30.521943235,-0.055737924,0.134504512,100,17.86,,65021.2,84139.55801,83.265182312,0.625621413,,,1.213709950,208.807531013,26.945102586,47.944483309,0.258635640,0.209096208,0.694805861,,35.5,84.447083333,72.23837339,3.2,2.716453073,212049447242.111,0.153864294,0.208318025,0.112756364,0.152301222,0.402087927,0.222046480,3.597340107,4.23590899,31.8,32.9,8.1,11.2,81.787804878,10732882,2247680,0.741846502,0.123570561,0.931039984
Greece,01-01-2020,45.517362296,30.269976726,128900,652,23.118025631,0.032075394,0.149796650,100,20.08,,51002.2,69283.30669,82.999216447,-1.247983556,,,1.507930040,253.119931146,24.802482328,58.550777892,0.403194964,0.231866837,0.690006495,,,85.44875,78.11584474,,3.062103252,188480337285.605,0.115144268,0.226481333,0.289413631,0.150381744,0.536497653,0.233886927,4.497175217,5.13178682,28.9,33.6,7.9,12.2,81.287804878,10698599,2170211,0.963265836,0.111107700,0.741992757
Hungary,01-01-2010,59.019109687,22.604550978,90530,589,27.001207417,0.303954065,0.123825110,100,13.46,3876.491084071,47880.5,62677.52148,110.460874848,4.855557957,4.929511313,2.216462312,1.128649950,81.281715146,22.587625954,43.527242204,0.644822657,0.208492503,0.689729869,,,,65,2.99,1.021990357,132175349953.713,0.685783744,0.239330947,0.772669375,0.132557839,1.014453888,0.177897826,4.723750114,4.96056747,29.9,29.4,9,13,74.207317073,10000023,3108907,0.894237220,0.131527916,1.381820549
Hungary,01-01-2017,58.108700416,22.542954197,91260,589,32.186045040,0.090999648,0.114062227,100,14.55,,49449.8,64674.46869,107.253627000,2.348242812,-2.449840292,1.453977088,1.317020059,91.987224771,22.881297521,42.081824109,0.481235713,0.200046286,0.703,,,84.536666667,76.75054712,,1.193552897,143112196040.326,0.796199262,0.209813088,0.535368443,0.143238366,0.636924624,0.197260484,4.614870071,4.61160564,25.6,30.6,9.7,13.5,75.817073171,9787966,2832442,0.536955774,0.110909998,1.634497542
Hungary,01-01-2018,58.031996494,22.528161297,91260,589,31.378505411,0.055792980,0.123989016,100,13.6,,49202.9,64259.82831,107.117729564,2.850247926,-3.220353563,1.427845218,1.507750034,86.549904337,22.534538802,39.906678271,0.443291485,0.200347409,0.705064595,,,84.966666667,76.07436064,3.42,1.006074802,160565642983.587,0.737417698,0.208318025,0.554466903,0.137300074,0.563642383,0.197632849,4.623439789,4.55037403,19.6,29.6,9.6,13.4,76.065853659,9775564,2800601,0.487242520,0.114200450,0.879673232
Hungary,01-01-2020,53.875439404,22.496274381,91260,589,25.953719744,0.069760337,0.137092009,100,14.76,,44769.3,59596.52966,106.839239535,3.326743858,-4.176606879,1.497781800,1.593150020,96.004685225,22.865013399,44.159874327,0.538772941,0.220126405,0.683087289,,,85.76375,84.77115202,,1.760573810,157227094449.074,0.836977124,0.226481333,0.490737408,0.136636123,0.469366848,0.208771586,4.155210018,5.15515757,17.8,29.7,9.6,14.5,75.568292683,9750149,2735697,0.389346242,0.103270337,0.820464645
Iceland,01-01-2010,18.693266833,0.445586035,100250,1940,37.819985190,1.934969664,0.189952329,100,75.89,51439.908691018,1959.124,3237.18338,3.172478803,5.396731132,3.655369094,3.607028697,,150.633812484,20.226437993,37.962151756,1.580402136,0.238180131,0.755177617,,,,93.39,3.2,,13751161917.7398,1.022253633,0.255335242,1.706615806,0.169981360,0.920679152,0.254995704,6.944240093,6.67772865,13.7,26.2,15.4,6.4,81.897560976,318041,20437,1.445752382,0.154617757,0.628272909
Iceland,01-01-2017,18.673316708,0.492568579,100250,1940,40.649328892,1.794471025,0.146322146,100,80.68,,1671,2896.350838,3.425436409,1.760415592,6.260183009,2.276666667,2.084130049,90.444486902,23.923213202,31.450254662,1.413279653,0.221605092,0.74,,,71.729583333,98.25520119,,,24728285177.4603,1.337684989,0.214783162,1.570016980,0.173776850,1.422818780,0.242883191,7.583859921,6.76293516,12.8,26.1,11.9,6.5,82.660975610,343400,21384,1.379186034,0.151449949,0.873026959
Iceland,01-01-2018,18.565903005,0.496280869,100830,1940,39.625370003,1.805385828,0.158602655,100,81.26,,1699.3,2918.513378,3.498175146,2.682917683,4.212530388,2.234166667,2.000809908,81.962196742,22.978361069,30.864744352,1.425826907,0.221195087,0.743431091,,,78.294583333,99.01095399,3.23,,26260850582.0687,1.394577146,0.212974012,1.679163933,0.165898308,1.408245683,0.243935689,7.563499928,6.90136099,11,,12,6.4,82.860975610,352721,21823,1.389014244,0.154611319,0.849988383
Ireland,01-01-2010,66.308607926,10.456960372,68890,1118,88.481452835,1.681157708,0.174142480,100,5.29,5927.868679902,40347.7,64973.31016,66.194730730,-0.922095829,,,1.594769955,82.491696078,21.839986589,62.359735770,1.344303727,0.227385253,0.766302526,,,,69.85,3.89,0.574760722,221913560882.367,1.020165324,0.239330947,1.760813236,0.157016754,1.618432999,0.235530734,,8.01833725,27.3,32.3,16.5,6.1,80.743902439,4560155,1753744,1.324431658,0.146318108,1.215581097
Ireland,01-01-2017,65.161852228,11.177529395,68890,1118,122.949121731,1.529177547,0.134509817,100,10.11,,37729.1,65833.87287,69.783538975,0.340531561,,,1.251870036,76.451376007,18.202537033,24.584130144,1.266859531,0.208749488,0.806,,,85.649583333,84.11400706,,0.306820974,337241811320.896,0.993408680,0.214783162,1.379863262,0.169210330,1.574940324,0.242883191,,5.21533012,22.7,31.4,12.9,6.3,82.156097561,4807388,1781281,1.294563532,0.151449949,0.817292484
Ireland,01-01-2018,65.553781391,11.235592974,68890,1118,119.659920180,1.534681678,0.147430331,100,10.83,,37473.6,63536.40425,70.653447525,0.488370168,,,1.167199969,74.998160129,18.040388947,23.653699881,1.378235579,0.209096208,0.813675344,,,86.2975,87.00014011,3.51,0.287173967,386693357874.056,1.011168242,0.212974012,1.412387013,0.162048429,1.619364977,0.243935689,3.386759996,5.09988594,21.1,30.6,12.5,6.4,82.204878049,4867316,1792632,1.295465827,0.154611319,0.806700663
Ireland,01-01-2020,65.495717811,11.351720134,68890,1118,155.835855681,1.535135031,0.167104587,100,13.69,,33742.2,59497.73471,72.367281173,-0.334584625,,,1.232519984,71.278148141,16.200074090,25.629111050,1.435749292,0.231866837,0.792599022,,15.4,88.704583333,91.99989097,,0.269287013,428608687830.239,0.965446055,0.231230170,1.456939459,0.159256980,1.467447162,0.260185421,3.271859884,5.597785,20.8,29.2,11.2,6.5,82.556097561,4985382,1812037,1.389508367,0.114875972,0.667189770
Italy,01-01-2010,48.450889023,30.529220406,295718,832,10.045363011,0.283443719,0.150837183,100,12.79,5493.711036701,405272.3,482672.1703,200.452515572,1.525516021,3.579685793,2.898333333,1.217970014,,23.680622988,42.752113631,0.467300355,0.218765646,0.750265837,,,,53.68,3.64,1.500494576,2136099955236.67,0.473923683,0.239330947,0.454773188,0.150418818,0.894350588,0.235530734,4.334119797,6.99493837,25,34.7,9.5,9.9,82.036585366,59277417,18774936,0.962826371,0.121213853,0.884283409
Italy,01-01-2017,43.374329598,31.802933876,295718,832,11.703948558,0.175745785,0.124809504,100,16.43,,329193.3,404050.901,204.710937447,1.226533166,2.258088639,3.336666667,1.370129943,,24.683679444,42.908216595,0.492247939,0.208749488,0.769,,,90.137083333,63.077347,,1.357370481,1961796197354.36,0.292909652,0.209813088,0.319811523,0.158714339,0.691159725,0.220789850,4.044939995,6.39856386,28.9,35.9,7.6,10.7,82.946341463,60536709,18073840,0.990614295,0.120665617,0.626624557
Italy,01-01-2018,41.948748470,31.984897774,295718,832,11.938454873,0.215928152,0.134504512,100,17.08,,324884.2,399052.2971,204.322225904,1.137487636,1.594833030,2.56,1.424430013,,24.238180702,42.546671791,0.409032583,0.209096208,0.752880394,,,90.184583333,74.38718292,3.74,1.359291011,2091932426266.98,0.326139510,0.208318025,0.240896881,0.152301222,0.715148270,0.222046480,4.256140232,6.41253042,27.3,35.2,7.3,10.5,83.346341463,60421760,17861881,0.963564575,0.122449711,0.599558176
Kosovo,01-01-2018,,,,,33.818100670,-0.527982175,0.175769582,,,,,,,1.053797737,5.079007540,6.189058333,,,,,-0.444479346,0.272309929,0.569061995,,,,89.44303197,,0.804420588,7878759714.82322,-0.675402105,0.234690294,-0.383673996,0.160408109,-0.343168259,0.226997301,,,56.7,,12.094,5.505,78.696,1797085,,-0.137490571,0.145636097,2.573156596
Latvia,01-01-2010,29.006701271,54.190624648,62227,667,26.525843245,0.203808978,0.139962509,99.752883911,33.07,3229.951062070,8518.1,12854.22932,33.708117055,-1.084635950,,,0.605710030,,19.657812330,55.315115301,0.722773254,0.224951923,0.676458120,,,,68.42,3.25,1.083592529,23956163076.5575,0.527854025,0.243547097,0.758604050,0.139283538,0.928532481,0.182336196,5.038819790,3.66973138,38.2,35,9.4,14.3,73.482926829,2097555,674553,0.794243872,0.134346157,
Latvia,01-01-2017,31.063686181,54.625484115,62227,667,28.668882604,0.501099586,0.128643513,100,42.6,,7116.7,11701.90069,31.212303341,2.930363124,,,0.511039972,,23.479512795,42.894752184,0.865767598,0.211273745,0.724,,,84.339583333,80.114077,,1.593511340,30483806017.8318,0.452953696,0.214783162,0.900340319,0.154017642,1.144571304,0.212539986,4.366710186,3.41016722,28.2,35.6,10.7,14.8,74.629268293,1942248,620063,0.797457397,0.133379459,4.143513930
Latvia,01-01-2018,31.144037154,54.687675768,62227,667,28.616908963,0.297805101,0.140448824,100,40.97,,7785.2,12237.61476,30.970061227,2.534454242,,,0.638689995,,22.826737182,42.616221013,1.000428557,0.210913703,0.738353431,,,83.999166667,83.57717486,2.81,2.061498090,34429023435.0211,0.395304829,0.212974012,0.923249125,0.147012040,1.134443521,0.212593690,4.243569851,3.69562984,28.4,35.1,10,15,74.782926829,1927174,613959,0.792103887,0.138920978,4.339671234
Latvia,01-01-2020,31.640687771,54.809416680,62230,667,25.759550807,0.693269372,0.149983510,100,43.75,,6928.3,11436.59559,30.539112968,0.219064905,,,0.729910016,,22.035801281,49.536066669,0.838279903,0.220126405,0.706581414,,,83.739166667,88.89796078,,2.148937192,34390910338.9604,0.462128848,0.231230170,0.922364891,0.143190295,1.180404305,0.226835579,4.821040154,4.7241993,26,35.7,9.2,15.2,75.185365854,1900449,602157,0.869215667,0.106953040,3.689935753
Lithuania,01-01-2010,44.232947746,34.623055445,62675,656,19.834225540,0.372421801,0.134063050,99.718772888,21.46,3470.785030230,12603,21316.66855,49.418141205,1.319213621,,,0.783299983,41.226117741,15.964973466,39.531893480,0.738227606,0.215913206,0.688390017,,,,62.12,3.13,0.878659092,37128694028.243,0.715260625,0.239330947,0.776326060,0.133944958,0.960122764,0.177897826,5.297860146,4.8445034,34,33.6,9.9,13.6,73.268292683,3097282,1029629,0.915654838,0.131527916,6.976703068
Lithuania,01-01-2017,46.859085902,35.056911607,62641,656,32.436582816,0.518894792,0.128643513,100,33.78,,11222.2,19565.53059,45.152583771,3.722888623,,,0.896260023,44.980857713,16.650647052,31.067363823,0.929522395,0.211273745,0.712,,,78.650833333,77.61525651,,1.712070468,47758736931.7801,0.765564740,0.214783162,0.961101294,0.154017642,1.145986915,0.212539986,3.812200069,4.21900225,29.6,37.3,10.1,14.2,75.480487805,2828403,918778,0.986520112,0.133379459,3.442992649
Lithuania,01-01-2018,47.054127415,35.095002395,62630,656,34.391416661,0.466333061,0.140448824,100,33.73,,11652.5,19652.27895,44.731646176,2.697927792,,,0.936619997,38.989853637,16.783906555,32.068517028,1.031653762,0.210913703,0.726695240,,,85.43875,79.72258277,3.02,1.966374947,53751411409.4447,0.729063928,0.212974012,0.923340857,0.147012040,1.093714833,0.212593690,3.892899990,4.30956507,28.3,35.7,10,14.1,75.680487805,2801543,905487,0.901689649,0.138920978,3.198745535
Lithuania,01-01-2020,46.994570425,35.148514851,62620,656,33.725116980,0.778642654,0.149983510,100,31.7,,11693.8,19784.73208,44.632465666,1.199894450,,,1.133610010,53.314074348,19.980014506,39.236608010,1.015032411,0.220126405,0.706047952,,,86.41625,83.05554724,,2.069537186,56964942999.3651,0.921403408,0.231230170,0.950274825,0.143190295,1.080174565,0.226835579,4.512559891,5.17632532,24.8,36,9,15.6,74.978048780,2794885,893078,1.004444122,0.106953040,3.581221846
Luxembourg,01-01-2010,50.899994562,34.453827210,2574.46,934,188.393937144,2.038584948,0.201939762,100,3.68,16829.962540906,11029.1,12034.51682,196.916246514,2.273679116,,,1.423730016,,23.817840438,37.587779462,1.716418028,0.238180131,0.700203478,,,,90.62,3.98,0.441009497,56213985987.4168,1.461218596,0.255335242,1.844100356,0.172366604,1.673909426,0.254995704,5.011902332,5.72467899,17.1,30.5,11.6,7.4,80.631707317,506953,58061,1.574835777,0.163703367,1.972116248
Luxembourg,01-01-2017,50.945829417,34.453827210,2574.46,934,272.388154854,1.940490723,0.151305661,100,15.32,,9006.5,10011.86329,231.635372078,1.730799591,,,1.238980055,,24.518147053,37.758533856,1.644943833,0.221605092,0.692,,,71.013333333,97.36296032,,0.495110917,65712180342.9836,1.312891960,0.214783162,1.699417710,0.176228210,1.681558609,0.242883191,3.486459970,4.35383892,21.5,34.5,10.4,7.1,82.095121951,596336,55298,1.521885157,0.161406636,0.335411487
Luxembourg,01-01-2018,51.101590236,34.453827210,2574.46,934,276.759294112,2.047868490,0.165106952,100,16.05,,9320.8,10311.59007,236.146609386,1.528195243,,,1.171800017,,26.644593907,38.794307110,1.736426950,0.221195087,0.692368567,,,78.86375,97.06129871,3.63,0.500655643,71000359760.4611,1.347255111,0.212974012,1.768349648,0.168202519,1.749134064,0.243935689,3.662110090,4.46583462,21.9,35.4,10.3,7.1,82.295121951,607950,54831,1.542608619,0.164488718,0.493491667
Luxembourg,01-01-2020,51.325714907,34.453827210,2574.46,934,304.786257608,2.023770571,0.177002341,100,20.79,,7853.1,8813.977022,244.874264894,0.819957302,,,1.091500044,,25.230223847,42.823272987,1.792817235,0.231866837,0.686146140,,87.8,83.905,98.45962893,,0.575786226,73699366700.2134,1.212395668,0.231230170,1.738464713,0.161185086,1.838177085,0.260185421,3.838229895,5.03534985,20.9,33.4,10.2,7.3,82.143902439,630419,53882,1.497230649,0.119024694,0.475888702
Malta,01-01-2010,32.28125,1.09375,320,560,204.728356581,0.784824491,0.201471552,100,1.22,4767.097378096,2586.6,3005.876934,1295.3375,1.515635136,1.390292877,3.776666667,0.587409973,,25.310118816,39.871483142,1.187473178,0.238016546,0.680218041,,,,63,2.82,0.650590926,9035824366.00804,1.253456235,0.243547097,1.410112262,0.165680110,1.428605080,0.246133357,6.250050068,5.13512707,21.2,29,9.4,7.3,81.397560976,414508,24572,1.167212605,0.154401585,0.955212475
Malta,01-01-2017,32.4375,1.3125,320,560,203.292213954,0.703422308,0.161989689,100,7.27,,1521.2,2027.25402,1462.496875,1.364354482,,,0.552119970,,25.053555002,33.510504370,0.968663752,0.234294310,0.701,,,73.42625,81.01191108,,0.479625798,13484541925.7714,1.238307238,0.219212145,1.110819697,0.187226206,1.271285772,0.259745568,4.559179783,5.48946762,19.3,29.2,9.2,7.6,82.346341463,467999,25525,1.171136737,0.161640689,1.668415027
Malta,01-01-2018,32.4375,1.4375,320,560,187.531694282,0.547609329,0.175787717,100,7.56,,1552.5,2047.36036,1514.46875,1.157823625,,,0.576089978,,24.865546895,33.774400221,0.931033909,0.237501532,0.708490551,,,73.788333333,81.65804429,2.81,0.437444775,15404393365.2073,1.271421313,0.217243075,1.019527435,0.176594272,1.327443004,0.260309964,4.957462788,5.43748474,19,28.7,9.2,7.6,82.448780488,484630,26112,1.100830078,0.164742216,1.627385646
Malta,01-01-2020,28.46875,1.4375,320,560,226.794411133,0.342205673,0.186064780,100,9.18,,1610.7,2082.169141,1610.4125,0.638544957,,,0.654410005,,23.233128002,42.447048136,0.994383156,0.248671070,0.709248304,,,78.1625,86.85876183,,0.575051756,15252609039.0749,0.998400986,0.237614140,0.883519530,0.168315202,1.210128903,0.285126984,5.765721798,7.22626591,19,31.4,8.6,7.9,82.348780488,515332,27086,1.118638515,0.119080350,1.358279099
Mexico,01-01-2010,52.371202963,34.436744772,1943950,758,4.967500029,-0.439748138,0.156813934,99.236696,9.36,2046.823829876,462869.5,650218.3115,57.888526454,4.156727227,0.869831484,0.878333333,0.494850010,,9.675317452,,0.096291386,0.204734981,0.589118779,,54,,31.05,3.05,0.452734493,1105424238889.37,-0.726463437,0.239330947,-0.552031338,0.144613743,0.156337783,0.186796233,5.159220219,2.8809936,46.1,47.7,20.152,5.594,74.19,112532401,24965313,0.178501576,0.112328812,22.888519116
Mexico,01-01-2018,49.649425140,33.924540240,1943950,758,7.332027454,-0.948684394,0.126671717,99.5,10.16,,444898.4,651037.0505,63.794779187,4.899350154,2.695226949,0.421666667,0.307110012,,12.712157296,19.869709708,-0.292913616,0.200503990,0.611657083,,,87.768333333,56.6595668,3.05,0.477494205,1256300182983.65,-0.673981011,0.202375144,-0.641823947,0.146176517,0.084375463,0.191480890,4.254220009,2.67172027,41.9,46,16.465,6.856,74.015,124013861,24609311,-0.008581652,0.125371203,29.581370628
Mexico,01-01-2020,49.969392217,33.793091386,1943950,758,6.065323882,-0.921504736,0.143402383,99.4,12.33,,383131.4,592321.1717,64.815608426,3.396834156,1.431052019,1.016666667,0.296380013,45.850583377,13.901526794,21.704336418,-0.269939870,0.231793165,0.612949848,,,87.997083333,71.49017499,,0.737796051,1120741118380.27,-0.791369319,0.208693087,-0.646558285,0.146567494,-0.012910045,0.202663422,4.625720024,3.30063844,43.9,44.6,15.565,9.33,70.133,125998302,24278613,-0.026169067,0.125225872,29.185314058
Montenegro,01-01-2017,19.055762082,61.486988848,13450,,45.159400301,-0.084510088,0.168203220,100,37.77,,2267,3525.503759,46.273085502,2.380235991,3.247479159,4.85,0.348980010,,,,0.171560645,0.239614099,0.615,,,59.955416667,71.27233254,,1.362776774,4856599480.79882,-0.062578022,0.233241320,-0.109790176,0.171397299,0.323513836,0.235586688,,4.58153057,33.7,36.9,11.9,10.5,76.485365854,622373,208638,0.124219105,0.139226094,2.371773992
Montenegro,01-01-2018,19.092936803,61.486988848,13450,,46.663356623,-0.014548845,0.165727556,100,40.6,,2500.3,3740.763147,46.262230483,2.611223783,3.199830331,5.995833333,0.503740013,,,,0.090690002,0.253221393,0.622822225,,,64.740416667,71.51710049,2.75,1.369294873,5506942238.35668,0.037592556,0.230162203,0.003172450,0.162138432,0.391958714,0.237238094,,4.96868992,31.4,36.8,11.7,10.5,76.841463415,622227,206498,0.061907254,0.143539459,2.217103528
Montenegro,01-01-2020,19.178438662,61.486988848,13450,,28.355499728,-0.042974085,0.170031041,99.853111267,39.56,,2527.2,3764.437423,46.193754647,-0.255655700,6.092972203,5.002662736,,,,,-0.106561251,0.267702609,0.633181810,,,73.152083333,77.60879306,,1.738027260,4769996866.00758,-0.061226465,0.247393817,-0.039458431,0.152726397,0.424208730,0.250315934,,7.13466835,30.9,35.4,11.4,11.7,75.931707317,621306,201999,0.041489806,0.134961858,2.861469126
Netherlands,01-01-2010,55.508449452,11.072635636,33730,778,30.582750016,2.090060711,0.153291345,100,3.85,7006.273820531,171110.5,200804.2066,492.599881411,1.275305696,0.802043739,,1.704040051,,20.986190270,41.868967923,1.770326972,0.218765646,0.797099113,,,,90.72,4.07,1.325433715,847380859016.668,0.940750122,0.239330947,1.811732054,0.154795170,1.729081273,0.235530734,5.489089966,6.94804478,15.1,27.8,11.1,8.2,80.702439024,16615394,2137737,1.450568914,0.146318108,0.866576314
Netherlands,01-01-2017,54.024354024,10.891000891,33670,778,41.011174329,1.745200634,0.124809504,100,6.39,,155710.9,183624.9553,508.8,1.381458714,,,2.178570032,,23.085541343,37.807967529,1.813593507,0.208749488,0.8,,,80.21625,93.19727891,,1.156803668,833869641687.06,0.907122314,0.209813088,1.758017182,0.158714339,2.039988995,0.220789850,5.175099850,6.50196552,17,28.5,9.9,8.8,81.760975610,17131296,1528626,1.495975733,0.121724494,0.767120829
Netherlands,01-01-2018,54.143154143,10.918621919,33670,778,42.733460924,1.888952136,0.134504512,100,7.44,,151382.3,177770.9977,511.779744580,1.703497947,,,2.138799906,,23.056330403,37.658384443,1.809711099,0.209096208,0.803038597,,,88.219583333,91.89189189,4.02,1.216674182,914043438179.607,0.838097334,0.208318025,1.744731426,0.152301222,2.013643742,0.222046480,5.357649803,6.5860281,16.7,28.1,9.8,8.9,81.812195122,17231624,1466411,1.499294758,0.123570561,0.578501412
Netherlands,01-01-2020,53.889218889,10.974160974,33670,778,38.879270985,2.000247002,0.149796650,100,10.79,,130315.1,155912.4883,518.013068013,1.272460378,,,2.321820021,,24.373218837,42.944772953,1.805714965,0.231866837,0.789915025,,77.4,88.587083333,91.33333333,,1.441263983,909793466661.481,0.830863893,0.226481333,1.708140492,0.150381744,1.748252153,0.233886927,5.423810005,7.66171503,16.3,26,9.7,9.7,81.358536585,17441500,1354158,1.519863963,0.111107700,0.613723635
